,cat1,cat2,cat3,cat4,cat5,cat6,cat7,cat8,cat9,cat10,cat11,cat12,cat13,cat14,cat15,cat16,cat17,cat18,cat19,cat20,cat21,cat22,cat23,cat24,cat25,cat26,cat27,cat28,cat29,cat30,cat31,cat32,cat33,cat34,cat35,cat36,cat37,cat38,cat39,cat40,cat41,cat42,cat43,cat44,cat45,cat46,cat47,cat48,cat49,cat50,cat51,cat52,cat53,cat54,cat55,cat56,cat57,cat58,cat59,cat60,cat61,cat62,cat63,cat64,cat65,cat66,cat67,cat68,cat69,cat70,cat71,cat72,cat73,cat74,cat75,cat76,cat77,cat78,cat79,cat80,cat81,cat82,cat83,cat84,cat85,cat86,cat87,cat88,cat89,cat90,cat91,cat92,cat93,cat94,cat95,cat96,cat97,cat98,cat99,cat100,cat101,cat102,cat103,cat104,cat105,cat106,cat107,cat108,cat109,cat110,cat111,cat112,cat113,cat114,cat115,cat116,cont1,cont2,cont3,cont4,cont5,cont6,cont7,cont8,cont9,cont10,cont11,cont12,cont13,cont14,loss
cat63,-0.008174284032698284,0.002496097351147188,0.012153059719902277,0.0010367121681219762,-0.002781660696881377,0.004662963326794256,0.12984261253021542,0.011441715619876265,0.00341783769464227,0.0008804790877336452,0.002983123213716924,0.0029287043396080225,-0.000993562374627198,0.004851618190381516,-0.0002752906698902276,0.006096436659363488,0.00764967073540848,0.012878472513271826,0.013939011269873498,0.015091602940398319,0.015669890123407738,0.03401638138445112,3.409612535820889e-05,0.009114248014148722,0.002887885713773238,0.0025240826040765206,0.0021694563565355677,0.0065537031070637495,0.00640142363773724,0.010489716754089596,0.0011886151146598104,-0.001648108487520985,0.002182819372441539,0.008185123268103538,-0.000689363641443758,-0.002365536433148278,-0.0003800372962591724,0.0008882407675074749,0.003142487219145715,0.0007122521949343739,0.002721204512878686,0.0007933537652192071,0.0039207766960624,0.00419088872783537,0.003781336868074949,0.002392775716355914,0.00726422266220665,-0.0007748174052105327,0.007394984314759099,0.005102584873578229,0.00791939322961007,0.005283070923596856,0.015678674015747372,0.013651640280373922,-0.0005686749378661521,-0.0006371746411692879,0.015956945389328268,0.09395833118895605,0.04469738201032328,0.04168092792070227,0.03229767666622367,0.06679265872972286,1.0,0.0653426630624655,0.009643319842094829,0.006937952188794135,0.011613035322721418,0.01833138584323236,0.01845559308709766,-0.0002264139941855074,-0.00241710081995563,0.00892719293263917,-0.0042346817941936584,0.000908934884639631,0.00655988407163859,0.0032534284102286194,0.0012586758759084904,0.003696222744918506,0.0003147041299967163,-0.004586033523548184,-0.004035741217380546,-0.002113831856835263,0.005002248117381208,0.007780311569197155,0.008119823578556428,0.0006559796917196441,0.003877564256179935,-0.0001284573574027374,0.18938289612078923,0.02029330009356984,-0.005154027798533951,-0.0045477009455741945,-0.0010516363886328417,-0.0012706174789517645,-0.000976260244035825,0.0014375117263947836,0.003276403299123437,0.0017474792471669812,-0.0014326424855816658,0.005762272555405275,0.0029877443484350504,0.018599405900574652,0.002964250961351042,-0.00010548845998758553,0.0008041790026591852,0.00125891836775965,0.0009897523601175094,-0.0012522449656998326,-0.00045565324214898975,-0.003939422429819678,0.005652582656764976,0.003003544025351604,-0.001930723220044087,0.012731752253729783,0.0006691697656354889,0.0010472607015466278,-0.0011349533677001964,-0.005621417135559093,0.0004966044829958124,-0.0024247746930937163,0.0033152110251649515,-0.00017847607411958116,-0.0002483481708970679,-0.0012431136569831373,-0.0009370462423622376,-0.0008050360935894578,0.0005627438502757891,0.0009409961932533975,0.00014613350713112928,-0.0010243106724952317,0.006277117170147195
cat64,-0.006747672072571618,0.0017877311725390508,0.01096201830538653,0.0014756299325826316,-8.355677922962478e-05,-0.0022963356391785556,0.10014187471562488,0.020379200280662695,0.0008461617622100125,0.005647019403541526,0.007589061665263106,0.006462521012753687,0.0034688260197985876,0.019782987679580765,0.024808701203234997,0.00993314391057331,0.01890923745636001,0.017476058572801854,0.01912921337362313,0.03013790099469591,0.02081824666104569,0.04426026027004138,0.0020837183468074647,0.010096180880675017,-0.0006569259702484895,0.004555688387239213,-0.0021882630392130262,0.01066856353608935,0.0025840154627505174,0.002745679394531822,0.00540388114477628,0.0029345461064051283,0.0035985551253334466,0.017256979471141624,-0.0005316757424216532,1.097429990438769e-05,-0.001694499551466448,0.0036382601986540758,0.003730210601098079,0.006513222792964059,0.0056633632036580195,-0.0015057729194014329,0.0067090918536492124,0.003787985561052483,0.0020643506805667587,0.018610906444488706,0.015594864311248718,-0.0005975824577776741,-0.0020187377511491664,-0.001254523540882815,0.00285491384569376,0.0028657416443215677,0.001429588951111654,0.004075927629830197,0.011681013034668548,-0.0004914246705649175,0.051488039878764505,0.08441830931748837,0.06680316808488529,0.026894028594585204,0.037097338076990505,0.08675405767143927,0.0653426630624655,1.0,0.019859225255638397,0.01130924761367588,0.04904323752571474,0.03630656298054927,0.016027115922488993,-0.00017462311792527236,0.003938572788079175,0.004542882934600209,-0.004801148184354283,0.005104780538261938,-0.0021746554776512924,0.01699841063283358,0.0009707611347030441,0.005057852701910746,0.00683130160235583,-0.01124020030185468,-0.006725291190964533,-0.0020020202867222343,0.001612223605983871,0.0017699352495828588,0.003969877032996972,-0.00014021501177010438,0.005250652783663855,0.00016625829731399904,0.19060098440347767,0.03267427206684105,0.0012892234873695815,0.007027789166074045,0.001242930584223879,0.003879844034744874,-0.0007472120680878652,-0.0062741541781441605,-0.0019939764353024904,-0.000670007957997175,-0.0010760133279012893,-0.00034541862736077174,0.0078001968071914,0.034243846323759916,0.0069877704744652665,0.00032906721332064343,-0.0004367002614581546,-0.0029886474576947724,0.001044953719156747,0.0022968984453700476,0.0005567034173543061,-0.0016711735240104919,0.005566559489829048,-0.001022202634460592,-0.000407923437755496,0.0009756667220134643,-0.0017577261474921132,-0.0007875520792236368,-0.0033263327051825725,0.0024604674370745237,0.001769543936973394,-0.002319698969702447,-0.0017833237891313168,0.0002299173188561556,0.0018596596425142717,0.0008658216634425447,-0.0031106947987986793,-0.0009257982538253827,0.002675738404751216,0.002628762211646877,-0.000939975408159279,-0.0036573015698856256,0.021570266549964173
cat65,-0.03821944831904194,-0.007093474913253433,0.04881737690100696,0.017710375789587986,0.019744831737537046,-0.007138839314687442,0.035482612778192216,0.4417573493992258,-0.007686090966344784,0.009222177406957367,2.879375341718272e-05,0.006087791754633324,0.0013081478129036788,0.012331803144529632,0.005774481694961834,0.020124132639140407,0.026564308967695297,0.0473537356208204,0.04063247842678126,0.015632752362171837,0.0208814234886998,0.011238519809116885,0.007790076212259216,0.03616633656346271,0.0030572213189916883,0.0015421485251679312,0.0009401632575337862,0.05309357091115463,0.04909947693014454,0.028378262782233987,-0.0017969478089649503,0.012473373049865842,0.012000180877855418,0.007877254221628587,0.0020905344657111617,0.005394919609178836,0.0011507282753723052,0.0038587530494745377,0.0008683366894826959,0.05649703910627347,0.04369787149696814,0.009104650285413848,0.032140464360555704,-0.002370457823199131,0.05011012423243434,0.003859406712651037,0.010869866488320225,0.006155005712148535,0.006923141315646861,-0.005942047940540272,0.006023121326908258,0.006264148605496045,0.02375075242505537,0.016584384955715556,0.018027570851207455,0.01225799101226705,0.015400838575343733,0.01113022400834514,0.013929503535676926,0.017692671887764102,0.04206254664652729,0.010910232419600256,0.009643319842094829,0.019859225255638397,1.0,0.14951029225521556,0.023111281286984635,0.0076259712295911625,0.00521057798954955,0.0031924118367368656,0.006586160569253164,0.015456664631576977,-0.029252285314789257,0.016086884688187853,0.0037329845841582335,0.010649604712197723,0.006774537119193206,0.005172441513974937,0.06740071275683122,-0.10174399263418203,-0.035484913048186295,0.004700403984358498,-0.0022180693799857152,0.006890700259789729,0.01465665440910008,-0.006106839600387981,0.04813408317278049,0.008016782171537808,0.04019101495299866,0.05735772983363058,0.010376746528178181,0.03890255026404896,0.0007599535292167474,-0.012412377611360888,0.00022502339806878882,-0.0046153054962997046,0.00450043713546355,-0.00973985244988415,-0.0049077739369818175,-0.013833005510735697,0.0032238410626227298,0.5343336695366316,0.03267209831177969,0.00015225179271240353,0.0010660687384930507,0.005694619290221814,-0.0016679344088396744,-0.005032707662149492,-0.009593751073315565,0.0013031109563557963,0.030128604724039443,-0.004189453321732503,0.0068497899151830615,0.010587218908907977,-0.0002866478517772497,-0.0013706349258481721,-0.004719709030462426,-0.006806120525724927,-0.0065557393290227774,0.0021130535524019316,-0.004375384853166734,-0.005923479429940353,-0.00664711025443561,0.0037254582849218184,-0.0008904683050173277,-0.009621283825421465,-0.004027991939736189,-0.003616348225391051,-0.004629347019790142,0.0030899577364049084,0.06308969562651955
cat66,-0.07691639920220952,0.0022436197433686766,0.12406596986354312,-0.006735840907994222,0.007792941742296722,-0.06381879800777633,0.04453037434036788,0.8622310124312796,0.005714620931166087,-0.014061963081142582,-0.022822737558928406,-0.034384326642349035,-0.025076914777217647,0.011623649115281512,0.0009511133339102311,0.04567716135335818,0.07739182036229163,0.10916311761240263,0.08259581763563764,0.0039004447190123526,0.05834511944213193,0.003582445551662735,-0.010084258488005662,0.07318084542866281,-0.028487781340666443,-0.029117088969344916,-0.035670209664994845,0.10208972192250114,0.0652840465116464,0.03138324243738838,-0.017468134810816282,-0.0021334990086041257,-0.003762287700900287,-0.0022524706474087493,0.005047413270208042,-0.0050672361412876675,-0.03884933845713901,-0.021674014134536953,-0.013751906741663092,0.12373903682425122,0.08487067797496581,-0.0024684480092952883,0.04327145285125246,-0.03415039702669928,0.08037553398678857,-0.0030409786498011193,-0.0025564160608017514,0.004164732297809257,-0.02502418522560387,-0.05631470049379668,-0.009612947827425578,-0.021038278026659443,-0.018324324229213464,-0.006330218931509777,0.003333497647304079,-4.680243774571606e-05,0.012579950803035466,0.014808000502343552,0.00952918565080067,0.02616211907383349,0.060173045320969176,0.01170564556678786,0.006937952188794135,0.01130924761367588,0.14951029225521556,1.0,0.0027171788706773395,0.0006718120806405509,-0.0010171962344173097,-4.230363412084248e-05,0.02056930375794463,-0.037044191310686564,-0.07940577634618876,0.044106239365325456,0.010297082688229315,-0.009611414070467793,0.011577527578929653,0.011831290355550313,0.13592496574207907,-0.1958167164463045,0.010576457038243675,0.014183975097447508,-0.0004985371850025511,0.04288786797450908,0.013841164147637792,-0.03865116075195412,0.1351876945077381,-0.020849024001857897,0.045850462299819754,0.12943031107049702,-0.005939999342286958,0.17588408987513138,-0.019762614294262997,0.008033845257384391,0.0028671798780849026,0.001886146344837141,0.0037735220778987422,-0.03709928743822254,-0.0357801607582537,-0.08528668343615484,-0.02199823389894165,0.7941542836690023,0.02353931394483942,-0.01936302707397912,0.022981337757687306,0.010607845829974934,-0.014082343881195383,-0.01947624257641994,-0.01212496977801848,-0.001804584914495355,0.01103624573921079,-0.007435977309783922,0.0056937687163592975,-0.047147321832774126,-0.031915291221758964,-0.01366425122730876,-0.03482231493883532,0.0015522542768266698,0.02655293779701516,-0.009962401870653686,-0.006542233485208581,-0.028727593331633768,0.005326868313398745,-0.011519622526864788,-0.02753035672191407,-0.033312449829555085,-0.005376817235396007,-0.0060486449147669165,-0.03834388686064743,-0.0017733719028275804,0.057707718327652674
cat67,-0.020079972922206774,0.010477654160472966,-0.001904699437582831,-0.0011672809825487773,-0.0019064153519345135,0.004578638875629702,0.019492380436186667,0.24331330637445828,-0.00650791619726035,0.004857969189090617,0.0002903396380834817,0.03338045586120788,-0.0018835563187280882,0.12416757591289654,0.012247905680575183,-0.003753561333994008,0.006538452680784483,0.0053152260442530744,-0.002379364034834589,0.0006679692913430646,0.0009049683159348509,0.004890677233701209,-0.00034301498754643974,-0.000146377577584652,0.008752113853072048,0.004767573632307541,-0.001064472119124415,0.0022076231737009934,0.0014571563233430837,0.0005966652509587504,0.017125463888998597,0.00499560572382643,0.02157853487647142,0.01713186796818328,0.0005673712460489691,-0.0017773892332765358,-0.0002718250021231524,0.010840793854813884,0.01699379117356571,-0.001345381579659015,-0.0010294851649022062,0.0035045974123365724,-0.0032436670516688003,0.009127216738109288,0.0012299552277458235,0.017685504436601548,0.020786688701835837,0.0023504791908886603,0.0017214863607309264,-0.017080169476954885,0.08052527771878595,-0.0005753135630061954,0.022286839735287875,0.012713518016603214,0.0014781274158468412,-0.0018888883070926604,0.012498268023029896,0.015090360749841861,0.02838187959901701,0.009679406855803777,0.0004926434525977891,0.016094968240887315,0.011613035322721418,0.04904323752571474,0.023111281286984635,0.0027171788706773395,1.0,0.09424687838383317,0.008422754124538304,0.007270418836217381,0.007339118655874195,-0.010571068752464087,-0.020542868789040363,0.0023648955851888706,-0.0034176716142770617,0.0964606491855199,0.0037313131923403823,0.035481513188712545,0.014100231566367503,-0.020873809237686506,-0.01192134215805674,0.0018599250274835932,-0.0011914056449193993,-0.003738362146769793,0.012528453892113607,0.008753897702680249,0.009315945223399345,0.010973615194396507,0.028502468857755422,0.00023973521541949218,0.020189670277844584,0.057710808342621135,-1.548556696281784e-05,-0.001445851251156128,-0.008440536247756886,-0.00937455145827707,0.000863248618646727,0.0039429677094207265,0.0029448514361431655,-0.02507438944947214,0.01779294407617021,0.2396685640709122,0.008663537602980628,0.013525925818479726,0.0018302214379227848,-0.010231369645813507,0.008729105678047732,0.008793691176084842,0.004260978394479258,0.002317587230884111,0.006519251832894115,-0.0015100366009607026,0.004780018335913907,0.006376156167125479,0.010536634303720257,0.010207673452016676,0.004422954006435849,0.007505198809409696,-0.0032259667214419277,0.004589953762794637,-0.0025982935208887065,0.011315664986771144,0.007222196556470693,0.009540180023212705,0.009216571750623714,0.005674623102825485,0.011855853537064262,0.012102378760703964,0.010605305609476567,-0.0029750538850435073,0.040450406876886905
cat68,-0.009521468883458927,-0.0005964066498953418,-0.0023671315314487806,-0.002153310375900853,0.005828994922492479,-0.007466163754551737,0.006975613885561245,0.11005793982619591,-0.003831900752080531,-0.00010445406550178974,-0.001365101210337327,0.005676553593453779,0.0033811157383993352,0.027051385781178924,-0.0003691431436194305,-0.0009368694104106856,0.00235860597664313,0.0006852244597856462,0.001263114208580833,0.004976226463485987,0.0028475786405935417,0.012388540091697023,0.004556680211336953,0.010958981584671106,0.00532574370369167,0.001272340947235323,-0.0025906689234179527,0.010403308602267413,0.00026561568181453807,0.0018714640194318212,0.018621428684681644,0.00021020048998266326,0.022522435172439348,0.01238492975344684,0.004831018361951369,0.010232639901736973,-0.001805940792879584,0.014567075487204378,0.042773776952667805,0.01309899032050782,0.021892595368763274,-0.0005696465037048844,0.0023912433114667343,0.002270588783431758,0.0022430392004696544,0.03494954768446611,0.017380814650666095,0.00920536847550986,-0.002631072704406814,-0.012313948052953305,0.004912862821460521,-0.0024230066668598574,0.003823573756688486,-0.0005482230090609512,-0.0007625483796643166,-0.0008544010960110363,0.005728984364862542,0.009888175762105237,0.008604123675037028,0.010601121895147274,0.010816983513109737,0.024607291186890725,0.01833138584323236,0.03630656298054927,0.0076259712295911625,0.0006718120806405509,0.09424687838383317,1.0,0.04684173683656674,-0.00030360336442349084,0.0032487805929926035,-0.0031144268795377113,-0.004864883329941212,-0.002414109004716943,-0.0008279673044711865,0.030193390844298933,0.0016877853863185243,0.013430336303375047,0.005715480126662072,-0.00340096175156608,-0.01042680337003773,0.012049289632520005,-0.0027210458578696747,-0.017058637249226155,0.006844512210564504,0.0013930951751269063,0.005664333809696099,0.002760957040541898,0.020537318819547234,0.001885689427985569,0.019027010176255486,0.024143162050487322,0.004853329399228378,1.4089626264690058e-05,-0.00013432823108631322,-0.0041268044356349886,0.0010797616824179735,0.00012228407588390093,0.0023459576388704206,-0.008175200157319047,0.0031391405646148496,0.13320254879917123,0.023167550890112874,0.002193902395068218,0.00044285713883614094,-0.00027690750790800245,0.0018055071681842459,0.002715246564801502,-5.0090160439727174e-05,-0.0008938800542778668,0.008123618684931234,-0.004794715343485983,0.0005003957302328291,-0.0055096810250797965,0.0034267279227201235,0.0008472069124753605,0.0003086778850713433,0.0008226680348449566,-0.0001924231705580771,0.0011858137557957552,-0.0005919601658814653,0.0013332118139302996,-0.0008457395676350351,0.0010493805690611115,0.001549358940682447,0.0003134443626086521,0.0022791357465075687,0.002158547715919689,0.0020071517824356722,0.001639385424458425,0.01390716578097743
cat69,0.003277371761665474,-0.01700562204830692,-0.0022157149631482436,0.021847840654138317,0.0065768724283139,-0.014154411236001418,0.011579852722621842,0.16189628424324087,-0.017357983455578388,-0.004734664158828542,-0.0033310252829444804,-0.006042305152916282,-0.0037767502979846094,0.008777133704093382,-0.0005430131020100205,-0.0025685368380308645,0.0029563168957905954,0.00253563007089721,0.0027706177325296046,0.014674651051689564,0.0009193073413933771,0.016812619168014405,0.009837599785303467,0.007050913820310748,0.04841871240005916,0.04994708409247198,0.022730245448570042,0.006762201647714939,0.016001149608498383,0.021462022329045993,0.03909922552182001,-0.0016042096156134288,0.03228337261522468,0.056928691301959815,0.014304165456778928,-6.14092080901911e-05,0.013034696004202711,0.026676254504085617,0.023069968731819393,0.0016988548497051785,0.0064492676410999065,-0.0038510559301265443,0.01704500193625501,0.02844250498357214,0.009616034712450653,0.03771261873122741,0.03211244097398419,-0.0015283336804058712,-0.0018225323329238011,-0.013846785936064684,0.0015695396330690434,-0.0033448276850491236,-0.0038726452524681914,0.0047739505005148656,-0.0011217159744977543,-0.0012568322005298254,0.0032194371371711975,0.005953735070224369,0.0082871635158866,0.0169864411330033,0.012402120571855916,0.01640708092778471,0.01845559308709766,0.016027115922488993,0.00521057798954955,-0.0010171962344173097,0.008422754124538304,0.04684173683656674,1.0,-0.0004466034587012181,0.0031202219610878415,0.009230951950174466,0.003573281936045158,0.00582017998612224,0.0022420357305562295,0.035102960766737655,0.002482748478450083,0.008600606744509659,0.0065590560119879,-0.008519543021391985,-0.04529088504056433,0.014995118817053522,0.0037140718600768537,-0.03645490013499893,0.0018056311231636343,0.003011524411900908,0.00017630140902644245,0.0005722600943301236,0.01833193290983931,0.0033924824841898207,0.049935578046340946,0.030199793564578994,0.006817314464000297,-0.001803523056192606,0.0033573909197889863,-0.005247633365370928,0.0010211315951609839,0.003127057873021213,0.006510702459733479,-0.006005263198103893,-0.009735033122126953,0.15219215590159677,0.029348101987897023,0.0008173732260482225,-0.005583052276172403,-0.0009749617442306792,0.00470345069944781,0.0022548117120836948,0.0015870462960861072,0.0013489649249587956,0.04660526102080133,-0.0038449223264513887,0.0018168860905436266,-0.008402875764908203,0.005543968283536379,-0.0022222161513334596,0.001333662628271061,-0.00010650361511607396,-0.0016481006851720376,-0.0007313562409142396,-0.00247953350982996,0.0033294472066036263,0.0014532263634553526,-0.00030767319230415205,0.003059831861804421,0.0025759598402167474,-0.001509563436482984,-0.0014013110982335165,0.0052061608346873406,0.0010776222640916642,0.016841692173596542
cat70,-0.0007918299395004848,-0.008694274273539094,-0.0005510050343650282,0.00070294814076005,-0.004947608998981555,0.009519374017677247,-0.0017437572286433767,0.044279616126057145,-0.008029748879227354,-0.004629002789951413,-0.0038237814678548985,-0.004666499853808682,-0.003752685939103056,-0.0012227050523223885,-0.00014851737839948506,-0.0020855284399702006,-0.0009246621771494986,-0.0008022288472635586,0.0038396989108817276,-0.0003639561385485705,-0.0005181438904494312,-0.000167025362781888,-0.0035961222637454853,-0.002063075635142014,-0.0036313312308070235,-0.0027790833392886266,0.005526970658217283,-0.0022320700093388392,-0.0015700014322810399,-0.001533710953191561,-0.0018876957461850285,0.005122475845065331,-0.0007898795955326332,-0.0006164239169644914,-0.00037190683153909146,-0.005000988901143446,0.00035660854036151135,-0.0037017424198840876,-0.0018111576894029185,-0.0023580076172872865,-0.0021941812953501995,0.014210501396046286,-0.0016708739980770535,-0.0033217609486588485,0.0015122487839852672,-0.0007581450658463578,-0.0006755654636429538,-0.000418008535509186,0.006417370291785055,0.006290668283598783,0.010947206464389804,-0.00017374231913284635,0.01776776124585128,0.004514639926949303,0.01701711175412189,0.015120784063279836,-0.0014114280103664772,-0.0003939792245257971,-0.00044147431065618195,-0.0005384940686976448,-0.0006856481931682552,-0.0001708664354867897,-0.0002264139941855074,-0.00017462311792527236,0.0031924118367368656,-4.230363412084248e-05,0.007270418836217381,-0.00030360336442349084,-0.0004466034587012181,1.0,0.003959313909721197,-0.0035288279459081535,-0.0026950304339769817,0.0019430066400819648,-0.00019237627438231105,0.00231120200355168,0.0006790467741560698,-0.0002734853714531447,-0.00639638134423685,0.005525694475598938,0.004961016585683978,0.0009763683266569406,-0.0015556444105730763,0.004384623419698209,-0.0005137032891618687,0.013504267115970268,-0.0035411417425857267,0.033316294445973865,-0.0016661666453884716,-0.0006903525952179857,-0.0021091776742775416,0.0033585912324548472,0.0018610463823651251,-0.010887792564734338,-0.008444754032864554,-0.00939451952493838,-0.0021768099495108723,0.005592977195095156,0.008280429081538906,-0.005986229096110812,-0.007118649248267594,0.04382345621799868,-0.0033102878804187404,0.017856177820587057,0.000876665285587366,-0.009020527720636436,-0.0007902019229023905,0.004514715193113633,0.0034093129121663917,0.0004150531545097894,-0.0023581410782621158,-0.0006392721091383927,0.007343554937476026,0.011428962104078172,0.01161201687187038,0.01476445841380867,0.0214811539292221,-0.0018041510224161954,-0.012125511861985497,0.007338589493631,-0.002626227793468195,0.01495151425131149,0.0022809713132679772,0.0128757715147167,0.024397145972992088,0.015316812165632153,0.010173758551668083,0.011113215065712634,0.015552182100797932,0.001080807085998934,-0.0003196562971764061
cat71,-0.00038984448490198573,-0.011157226045243097,0.012016671349068834,0.004408734628294451,0.007152141752098258,-0.0025316585693315307,0.007044708698206941,0.02209348893677625,-0.013855112713819794,0.005301842019976728,-0.004514017944434383,-0.0019065245402746897,-0.008441193434980374,0.005954887249843765,0.005826083316770562,0.009300697397908439,0.00977833818968543,0.008765107952261614,0.0017618153305639,-0.003274461297360575,0.0009196969097948076,-0.0035164091003504878,-0.0047198753364834055,0.008045614069810131,-0.0038455254804530695,-0.00042518752075700056,0.005481727622355366,0.0066903000963625505,0.01031159877922219,0.006053891557251267,0.009544214934716912,0.027930745659694188,0.005023718864278027,0.004329232519696842,0.01650489116313613,-0.00786392537186865,0.013241304405835009,-0.006277434178099997,0.005736193053958783,0.008829946892477394,0.004312443588040775,0.039977611961370396,0.012350169580840863,-0.0005513643196695376,0.006063750313516323,0.004827406607383558,0.0031590173150305816,0.01986367885527163,-0.004360002382738736,-0.010483992298215708,0.0026559846382449574,-0.001097470676246753,0.006647516506453294,0.0036018312956020426,0.018692968665250623,0.018312274902280015,0.003980312155319735,-0.0008615616346513314,-0.00265898768767041,0.004995501109422227,0.007753631750596044,-0.0035972757591002063,-0.00241710081995563,0.003938572788079175,0.006586160569253164,0.02056930375794463,0.007339118655874195,0.0032487805929926035,0.0031202219610878415,0.003959313909721197,1.0,-0.028275370754250233,-0.005855439018618747,0.003035716857420675,-0.008808122671092022,0.006212062372117636,0.003346005777840181,0.006135195988591436,0.00802606255686825,-0.0048744076783229645,0.01459896768028443,0.013265321328505459,-0.012323529499460835,-0.005196290252429161,0.003324195597049725,-0.013245232133328549,0.012673521242270919,0.0918636207532003,0.006074010916691675,0.012330783825826664,0.011424049597373922,0.03241376238768948,-0.001756846299903323,0.02929041436394009,-0.049312684728365204,-0.4021395211672448,0.0965637713703005,-0.05556283840565251,-0.02793561220455196,-0.006056187392152548,-0.006866141413041713,0.02220447120533745,0.009337237328318279,0.029923920045727834,0.05277456335889988,-0.13398967530319902,-0.030941477383760463,-0.041110451792374395,0.04072720724108344,-0.0324477830934956,0.007505834567051755,-0.003234878201327674,0.10497789130961761,-0.00504274074664893,-0.008872724431490415,-0.05569164680232183,0.025396172354311325,0.03481711884326743,0.21954320866201638,-0.0011458830638989364,0.028745364554355477,0.08405059269644236,0.14694178622563256,0.04351528447324346,0.056319932488609385,0.03223048050536602,0.0964315194661368,0.10209883118549727,0.003279790869413603,0.022196384535324902,0.06372128042581691
cat72,-0.20295881278158467,0.1372661267344689,0.07864588970384671,0.06745206388683528,-0.018591381665093415,-0.021781464875112264,0.08436146375917565,-0.02417600962644342,0.13747552001662283,0.14335331348305155,0.1268891610218252,0.1505126928959996,0.10984144125206895,0.029826128957028627,0.0019322029191361674,0.0699723135983633,0.019766887106266687,0.0016955249428414478,0.04428398754466863,0.01776255993025316,-0.002468337755274574,0.002194380886357431,0.10295513563587,0.04094268324371202,0.052425486355891,0.028083587963586,0.012852847677382626,0.04909199777655193,0.04154429748290167,0.02804801292535234,0.015951363439348814,-0.004415114694979672,0.026161580782869523,0.01579681454215378,0.002232796648014691,0.05526610883896554,-0.040588003716411816,-0.0022717112094559366,-0.024000744990981315,0.020812445098313447,0.013908276497463234,-0.02082788498606426,0.0019274896983102418,-0.034645186615038535,0.018238898755012032,0.010327308982929165,0.008019555628920825,-0.008142015152876476,0.01692107755777486,-0.00013146689378829132,-0.0065706696354357235,0.012033258126933523,0.04136035640330034,0.00883782084820557,-0.00035459937318223727,-0.004472609681375984,0.08794940497043184,0.022273368992428193,0.01749391762135979,0.012710472581355449,0.004914420578754122,0.005882122285580504,0.00892719293263917,0.004542882934600209,0.015456664631576977,-0.037044191310686564,-0.010571068752464087,-0.0031144268795377113,0.009230951950174466,-0.0035288279459081535,-0.028275370754250233,1.0,-0.10543652060752971,-0.026712749865270034,0.006571274099320997,0.02285329809379635,0.0034429017034271047,0.01801328207113372,0.2031114535700186,-0.20365990447675578,-0.12571451679054005,-0.12111769078139785,-0.00028470353657165216,0.046192248155809766,0.03552133709887024,-0.014356692690914148,0.13600440308681094,-0.02197701615088472,0.0799777449484957,0.07457578279314495,-0.07500009864345271,-0.25519992206575676,0.04995221393618835,-0.028979095381894655,0.015749876751994803,0.012315808181299917,0.015103821302878597,-0.012515826013797339,-0.0015780009396417069,0.13545502770318474,0.1885738178358898,-0.025308886332386753,0.002057837746064903,-0.046805425588179045,-0.04118833071194025,0.05809960629131995,0.006652922776251301,-0.012084048047567143,-0.021064222056375703,0.014297544175252754,0.08778187068061387,-0.012584681033076828,-0.0015668725646426258,0.02312962359684474,-0.0035323471423356315,-0.04869257083238981,-0.0387604804934005,-0.016397284793914915,-0.02211724616607516,0.012572393509012706,0.00940119100236516,-0.05151838047309243,-0.06951221551545494,-0.01830457852463951,-0.04474678287407595,-0.0453259362863101,-0.06545958515233483,-0.06540443625265815,-0.02262560219093778,-0.14082157309185156,0.22822718052548982
